Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5qF6j12dTNMoFVxVCKaxMW,"Fragile Faith","The Thief Next to Jesus","Ka",2024-09-19,148253,29,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:45Z,"experimental hip hop,east coast hip hop,underground hip hop,alternative hip hop","Iron Works Records",0.577,0.424,9,-10.547,1,0.284,0.798,0.000148,0.203,0.19,101.881,4
1Od2eCGwWibXGIPGIBBQtg,"Hymn and I","The Thief Next to Jesus","Ka",2024-09-19,153880,29,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:45Z,"experimental hip hop,east coast hip hop,underground hip hop,alternative hip hop","Iron Works Records",0.297,0.444,0,-9.535,1,0.0515,0.93,0,0.321,0.452,169.899,4
2j1YbCtHxBEKViULWFxoAU,"True Holy Water","The Thief Next to Jesus","Ka",2024-09-19,177906,28,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:45Z,"experimental hip hop,east coast hip hop,underground hip hop,alternative hip hop","Iron Works Records",0.282,0.511,5,-7.424,1,0.0655,0.935,0.0021,0.176,0.485,67.936,3
2o1pb13quMReXZqE7jWsgq,"intro (end of the world)","eternal sunshine","Ariana Grande",2024-03-08,92400,79,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.506,0.362,10,-9.48,1,0.0416,0.67,0,0.176,0.385,84.726,4
1Rweq7vNjK4kZBbGrmxQsl,"bye","eternal sunshine","Ariana Grande",2024-03-08,164927,74,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.606,0.645,2,-4.835,0,0.0333,0.204,0,0.14,0.453,110.016,4
0o3ua5ufFK7nfRzbDUNoGA,"don't wanna break up again","eternal sunshine","Ariana Grande",2024-03-08,174006,70,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.513,0.73,9,-5.09,0,0.253,0.397,0,0.113,0.574,129.3,5
13jRSCLoWbCoU1XEdJRbgn,"Saturn Returns Interlude","eternal sunshine","Ariana Grande",2024-03-08,42166,62,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.533,0.38,6,-13.588,0,0.107,0.902,0.000281,0.139,0.845,123.316,5
3RwWW7KeVhHGayYJgUL5eZ,"eternal sunshine","eternal sunshine","Ariana Grande",2024-03-08,210200,73,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.654,0.503,9,-7.065,1,0.0982,0.533,0,0.101,0.347,160.011,4
142PiXzA84lmEw2RstFHFa,"supernatural","eternal sunshine","Ariana Grande",2024-03-08,163381,72,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.58,0.714,8,-6.924,1,0.117,0.0969,0,0.16,0.522,76.496,4
14kyXBpg91RVq8bNRDS1q2,"true story","eternal sunshine","Ariana Grande",2024-03-08,163278,67,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.698,0.53,9,-6.136,0,0.086,0.468,0.0000076,0.313,0.423,137.954,4
0Lmbke3KNVFXtoH2mMSHCw,"the boy is mine","eternal sunshine","Ariana Grande",2024-03-08,173639,81,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.795,0.63,7,-5.854,0,0.0434,0.157,0,0.0732,0.447,97.998,4
5D34wRmbFS29AjtTOP2QJe,"yes, and?","eternal sunshine","Ariana Grande",2024-03-08,214994,74,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.787,0.775,1,-6.614,1,0.0548,0.19,0.0000654,0.113,0.787,118.998,4
51ZQ1vr10ffzbwIjDCwqm4,"we can't be friends (wait for your love)","eternal sunshine","Ariana Grande",2024-03-08,228639,86,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.645,0.646,5,-8.334,1,0.0427,0.0615,0.0000304,0.074,0.295,115.842,4
5cQX9BexkPIEESTZijJhXg,"i wish i hated you","eternal sunshine","Ariana Grande",2024-03-08,153633,68,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.561,0.244,7,-9.152,1,0.0328,0.837,0,0.111,0.278,65.418,4
6XXKB32Om6WuXg3uEWwTob,"imperfect for you","eternal sunshine","Ariana Grande",2024-03-08,182566,68,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.624,0.38,4,-7.426,1,0.0301,0.496,0,0.437,0.251,150.14,3
4mHM5d2fK3n8xgymjf92w2,"ordinary things (feat. Nonna)","eternal sunshine","Ariana Grande,Nonna",2024-03-08,168500,64,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:20:55Z,"pop","Republic Records",0.702,0.552,6,-8.261,1,0.0647,0.729,0,0.332,0.296,114.991,4
6dODwocEuGzHAavXqTbwHv,"Fortnight (feat. Post Malone)","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift,Post Malone",2024-04-19,228965,74,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.504,0.386,11,-10.976,1,0.0308,0.502,0.0000153,0.0961,0.281,192.004,4
4PdLaGZubp4lghChqp8erB,"The Tortured Poets Department","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,293048,71,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.604,0.428,0,-8.441,1,0.0255,0.0483,0,0.126,0.292,110.259,4
7uGYWMwRy24dm7RUDDhUlD,"My Boy Only Breaks His Favorite Toys","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,203801,73,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.596,0.563,0,-7.362,1,0.0269,0.137,0,0.302,0.481,97.073,4
1kbEbBdEgQdQeLXCJh28pJ,"Down Bad","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,261228,73,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.541,0.366,11,-10.412,1,0.0748,0.56,0.000001,0.0946,0.168,159.707,4
7wAkQFShJ27V8362MqevQr,"So Long, London","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,262974,72,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,4
4QMgEffJQuKtjCNvqfRZ0m,"But Daddy I Love Him","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,340428,72,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.521,0.72,4,-7.684,1,0.104,0.384,0,0.135,0.438,79.943,4
7IWcDWOfiooH5hRs9XOVYz,"Fresh Out The Slammer","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,210789,70,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.33,0.483,9,-9.394,1,0.0399,0.624,0,0.111,0.34,87.115,4
5ExOm0dh4NyRyAdSAO9hyM,"Florida!!! (feat. Florence + The Machine)","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift,Florence + The Machine",2024-04-19,215463,70,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"baroque pop","Taylor Swift",0.533,0.573,0,-7.123,1,0.138,0.178,0,0.309,0.398,150.088,4
799KrpEbhZp0MHeiA8YK9P,"Guilty as Sin?","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,254365,75,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.626,0.428,2,-8.374,1,0.0261,0.607,0,0.0921,0.487,94.95,3
2d8UxVNhJinc8uat9PoM9y,"Who’s Afraid of Little Old Me?","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,334084,73,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.606,0.338,0,-10.555,1,0.048,0.315,0,0.106,0.238,119.88,4
5chnRTB9qMK3W1M41SnU9s,"I Can Fix Him (No Really I Can)","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,156297,68,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.661,0.257,6,-13.961,0,0.045,0.768,0.00000172,0.176,0.318,106.896,4
3YkNIrAvbKNrrwwEd7NVLl,"loml","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,277156,73,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.423,0.272,0,-12.56,1,0.0489,0.858,0,0.108,0.195,78.539,3
2fPvQfGQEZOKtJ9qXeL4x8,"I Can Do It With a Broken Heart","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,218004,73,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,4
1xtw1krCR6Dw2KwkXw5z63,"The Smallest Man Who Ever Lived","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,245541,73,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.426,0.41,10,-9.083,1,0.0581,0.52,0,0.338,0.263,142.377,1
1tuNqJOtRQVHvONR8Lg3MZ,"The Alchemy","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,196900,71,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.64,0.421,0,-8.802,1,0.0273,0.422,0,0.103,0.353,100.056,4
4d9PtIEVij9jW5OaLinH66,"Clara Bow","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,216662,68,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.686,0.318,7,-11.046,1,0.0263,0.636,0.00144,0.106,0.214,104.088,4
62E2nR0od0M5HYxuYLaDz7,"The Black Dog","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,238857,72,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.527,0.27,0,-10.855,1,0.038,0.707,0,0.102,0.23,154.042,4
1kcwpPDQnqEqmezzXdJTCP,"imgonnagetyouback","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,222072,74,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.784,0.391,9,-9.471,1,0.0633,0.608,0,0.252,0.15,110.007,4
4EF6IyONolQy0bIQXm2EmX,"The Albatross","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,183878,69,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.352,0.479,2,-8.942,1,0.0583,0.655,0,0.0935,0.292,172.013,4
1rmEsOezwf2lmIZTMAO5Ag,"Chloe or Sam or Sophia or Marcus","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,213281,70,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.516,0.451,0,-8.552,1,0.0446,0.78,0,0.105,0.218,70.266,4
5Bedn0svl0ZD7RGmJkmKKw,"How Did It End?","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,238706,74,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.492,0.379,0,-8.859,1,0.0257,0.785,0.00093,0.108,0.273,83.993,3
7Mts0OfPorF4iwOomvfqn1,"So High School","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,228800,75,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.366,0.866,7,-4.514,1,0.0466,0.0274,0.00000307,0.106,0.293,176.07,4
3hlGuz3loYoLfI3bpwieWq,"I Hate It Here","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,243875,71,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.485,0.562,2,-7.197,1,0.0346,0.717,0,0.357,0.297,105.953,4
7ogK4lJDVDMU6A6vYR5rvD,"thanK you aIMee","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,263817,67,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.609,0.541,7,-8.013,1,0.0346,0.609,0,0.122,0.252,95.997,4
1Zai5UJ2di3qEuR2HeT2s8,"I Look in People's Windows","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,131907,69,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.763,0.274,1,-11.429,0,0.0738,0.69,0,0.164,0.385,90.796,4
18WFFUIsewmA8g31KAeo3e,"The Prophecy","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,249807,75,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.421,0.525,10,-10.359,1,0.0472,0.825,0.00000267,0.308,0.535,167.927,4
0g4fMVo4JjwnIpTfFfLdxS,"Cassandra","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,240205,68,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.587,0.587,10,-9.879,1,0.0595,0.806,0,0.137,0.514,139.963,4
3zMDGj4D8ogaYgAIZPeU7S,"Peter","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,283957,71,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.342,0.376,0,-8.212,1,0.0372,0.805,0,0.0593,0.29,176.859,3
2913xXOVAIDAqxzV2g4VcU,"The Bolter","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,238241,71,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.455,0.586,0,-7.978,1,0.0492,0.638,0,0.131,0.481,183.694,4
2CnjDMdpRjlWv04Xk3s6MW,"Robin","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,240893,65,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.476,0.386,0,-10.601,1,0.03,0.791,0.000423,0.1,0.158,138.265,4
1DTRUYVd8rYpla9hhVVwjo,"The Manuscript","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,224743,67,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:04Z,"","Taylor Swift",0.509,0.256,0,-11.665,1,0.0306,0.901,0.00000243,0.103,0.436,94.184,4
2u8O02RCui0KMai7dmPAnf,"Empty Trainload Of Sky","Woodland","Gillian Welch,David Rawlings",2024-08-23,204914,40,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.652,0.412,2,-12.385,0,0.0274,0.66,0.000225,0.153,0.6,109.597,4
77bNzHFSySgW4GgkYaJs8x,"What We Had","Woodland","Gillian Welch,David Rawlings",2024-08-23,238632,36,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.495,0.349,2,-11.947,1,0.0278,0.406,0.0000831,0.0969,0.328,93.653,4
5OXMhf0qRqNiortRV3xVeU,"Lawman","Woodland","Gillian Welch,David Rawlings",2024-08-23,271839,34,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.43,0.254,11,-12.842,1,0.0301,0.904,0.0396,0.115,0.234,147.861,4
1uMbF6tkR0Kut5gozaOhqt,"The Bells And The Birds","Woodland","Gillian Welch,David Rawlings",2024-08-23,193693,32,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.569,0.237,6,-14.157,0,0.0288,0.944,0.167,0.0963,0.417,108.604,4
3Dx1TDaTIWkJFgYWKuTJmQ,"North Country","Woodland","Gillian Welch,David Rawlings",2024-08-23,312660,33,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.489,0.202,9,-15.472,1,0.0305,0.837,0.00767,0.0722,0.292,108.31,4
5GHeUGFKoBnuYUvEgGbeer,"Hashtag","Woodland","Gillian Welch,David Rawlings",2024-08-23,214699,33,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.43,0.14,5,-13.382,1,0.0338,0.864,0.0000119,0.108,0.27,126.71,4
7BH3MxDzFfJpKzivk6mFVO,"The Day The Mississippi Died","Woodland","Gillian Welch,David Rawlings",2024-08-23,295788,31,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.399,0.408,8,-9.223,1,0.0377,0.73,0,0.112,0.512,151.296,4
3w1L9RmhjQzHURNRS4dkhv,"Turf The Gambler","Woodland","Gillian Welch,David Rawlings",2024-08-23,169783,29,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.675,0.243,7,-10.081,1,0.0297,0.891,0.0000162,0.228,0.437,114.582,4
7CnltNfcVIG6a03cEAPJsZ,"Here Stands A Woman","Woodland","Gillian Welch,David Rawlings",2024-08-23,317173,28,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.554,0.0804,8,-13.022,1,0.0326,0.895,0.00000754,0.112,0.221,94.905,4
13RWYXblYJE4qJFRPOchNu,"Howdy Howdy","Woodland","Gillian Welch,David Rawlings",2024-08-23,244466,30,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:21:30Z,"americana,bluegrass,alt country,folk","Acony Records",0.603,0.168,1,-13.026,0,0.037,0.98,0.0000165,0.0849,0.509,129.552,4
0CrP9rtIvD8qeJJq0cJ05t,"Whispers In The Echo Chamber","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,241043,39,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.351,0.558,1,-7.679,1,0.0567,0.0349,0.00934,0.236,0.0906,121.276,5
6dle7FaD5ZRhbHHk6zZsWX,"House Of Self-Undoing","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,263432,41,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.304,0.881,0,-5.891,0,0.0558,0.00817,0.000054,0.19,0.104,97.455,4
4wOY40S8XmbEfjQiwjk523,"Everything Turns Blue","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,266196,38,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.469,0.744,8,-6.892,1,0.167,0.0362,0.000445,0.0767,0.231,106.98,4
1IfF0yORFZlaMAWQW1UTiu,"Tunnel Lights","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,248162,36,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.377,0.699,2,-6.843,0,0.0614,0.0331,0.000367,0.11,0.161,136.009,4
7JzggaElJXXaegxzFexQAH,"The Liminal","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,291758,36,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.47,0.545,0,-8.139,0,0.0316,0.0383,0.187,0.112,0.0679,119.998,4
6jLtPRJGmNbb57jYO7OWZU,"Eyes Like Nightshade","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,274484,32,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.245,0.887,4,-8.523,1,0.499,0.432,0.561,0.0934,0.307,192.575,4
3y7i0S19gfAlRGHv1PCzb1,"Salt","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,263500,32,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.445,0.531,5,-8.9,0,0.0329,0.0914,0.00556,0.156,0.25,139.988,4
7veAqCQq9ko7ywIVoDNJuL,"Unseen World","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,207104,33,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.386,0.887,0,-6.332,0,0.0487,0.00727,0.418,0.171,0.369,159.988,4
2ZDXDq5KE32b8hACXmCdwU,"Place In The Sun","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,249841,33,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.333,0.447,4,-8.696,0,0.0306,0.181,0.431,0.29,0.106,138.007,4
2zj5pSP9CoOTCDRfBN2zCq,"Dusk","She Reaches Out To She Reaches Out To She","Chelsea Wolfe",2024-02-09,274475,42,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:14Z,"neofolk,doom metal","Loma Vista Recordings",0.367,0.585,10,-6.435,1,0.0297,0.0268,0.0524,0.118,0.0668,96.062,4
0WmVoQjWbJ1TX8pAZ8Rq0j,"On Tonight","Bite Down","Rosali",2024-03-22,257825,34,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.748,0.484,0,-12.052,1,0.0287,0.0977,0.303,0.0816,0.898,135.111,4
2GEO7KjdaigXUYrFidlINM,"Rewind","Bite Down","Rosali",2024-03-22,288826,31,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.494,0.651,7,-9.419,1,0.0248,0.15,0.00313,0.164,0.613,61.833,4
7CB9aKs4ig6TyLXOAXH9Hd,"Hills on Fire","Bite Down","Rosali",2024-03-22,313066,25,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.529,0.288,11,-15.345,1,0.0334,0.58,0.256,0.113,0.292,129.787,4
3lK0biBfR1N04pp7J3GOqJ,"My Kind","Bite Down","Rosali",2024-03-22,226080,24,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.383,0.856,9,-8.084,1,0.0381,0.00194,0.00793,0.107,0.697,162.497,4
3KaSkDhleBK3VisOOdQmfE,"Bite Down","Bite Down","Rosali",2024-03-22,268026,27,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.731,0.307,4,-15.791,0,0.038,0.0912,0.0118,0.115,0.625,136.337,4
1ZF6zQ8IwnYQtWcU613s5L,"Hopeless","Bite Down","Rosali",2024-03-22,224680,26,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.704,0.627,2,-8.725,1,0.0282,0.0117,0.00114,0.0953,0.957,120.985,4
54eqXRd1oDhKmRQteMFqnz,"Slow Pain","Bite Down","Rosali",2024-03-22,289920,21,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.626,0.628,2,-11.898,1,0.0347,0.03,0.461,0.0926,0.914,140.148,4
7qaLpfGC9SvKoz07oyVvS7,"Is It Too Late","Bite Down","Rosali",2024-03-22,226533,21,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.469,0.248,6,-15.102,1,0.028,0.801,0.0352,0.107,0.211,105.673,3
4MBghTTWbx0cbJuRQBoLau,"Change Is in the Form","Bite Down","Rosali",2024-03-22,246573,24,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.549,0.404,4,-11.244,0,0.0269,0.432,0.531,0.35,0.678,140.079,4
3KtRwEX8eQTEVOxc1Eogly,"May It Be on Offer","Bite Down","Rosali",2024-03-22,343706,20,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:22:54Z,"","Merge Records",0.331,0.0974,0,-20.765,1,0.0281,0.438,0.728,0.0628,0.0329,102.78,4
4VILGtiBLGG0SQeiWLW3pW,"A Lot Can Happen","Sky Hundred","Parannoul",2024-08-07,276853,30,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:23:16Z,"shoegaze,dream pop,noise rock,slowcore,math rock","Parannoul",0.283,0.936,7,-0.039,1,0.116,0.0433,0.00224,0.123,0.132,174.973,3
4AF4mDLQdUt2VfyISDEvxh,"Gold River","Sky Hundred","Parannoul",2024-08-07,311800,31,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:23:16Z,"shoegaze,dream pop,noise rock,slowcore,math rock","Parannoul",0.215,0.808,5,-0.622,1,0.0641,0.000162,0.0000922,0.0608,0.296,104.902,3
1MMQVrSaKBllpbepX3zCho,"Maybe Somewhere","Sky Hundred","Parannoul",2024-08-07,316106,26,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:23:16Z,"shoegaze,dream pop,noise rock,slowcore,math rock","Parannoul",0.261,0.747,6,-3.63,1,0.0514,0.13,0.326,0.139,0.179,170.208,1
04Ktlj5fakDQhjqYSNYTEL,"Painless","Sky Hundred","Parannoul",2024-08-07,314893,26,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:23:16Z,"shoegaze,dream pop,noise rock,slowcore,math rock","Parannoul",0.187,0.868,5,-1.519,1,0.0817,0.00374,0.0000695,0.0521,0.139,173.886,4
58plDHlua4xtOZgVgYw2lC,"Lights Off Repentance","Sky Hundred","Parannoul",2024-08-07,219013,24,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:23:16Z,"shoegaze,dream pop,noise rock,slowcore,math rock","Parannoul",0.166,0.914,5,-1.987,1,0.118,0.036,0.00197,0.279,0.317,84.897,4
