Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:15nhbSCU39RlG32KqkneOu,"Zero Sun","Electric War","Little Barrie,Malcolm Catto",2025-04-18,207805,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.663,0.744,2,-8.765,1,0.0725,0.0968,0.0355,0.121,0.84,95.666,3
spotify:track:1q6Sx9RA0m4yfV7U2Dgthx,"Spektator","Electric War","Little Barrie,Malcolm Catto",2025-04-18,225984,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.656,0.686,7,-10.297,1,0.0404,0.0574,0.535,0.106,0.471,113.719,4
spotify:track:6KP6hNZ2DuOuB72c3SPNTk,"Creaky","Electric War","Little Barrie,Malcolm Catto",2025-04-18,452413,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.679,0.596,4,-9.252,0,0.106,0.0234,0.889,0.154,0.724,155.078,4
spotify:track:3nereh8fbNjDflNF7f1CLK,"’Said Soul","Electric War","Little Barrie,Malcolm Catto",2025-04-18,164389,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.571,0.514,11,-8.704,0,0.0306,0.00322,0.13,0.102,0.422,116.236,4
spotify:track:3b5OzSpdY89VB1VJuIcBaC,"Sick 8","Electric War","Little Barrie,Malcolm Catto",2025-04-18,260522,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.392,0.534,9,-11.013,0,0.0301,0.000813,0.574,0.214,0.446,93.256,3
spotify:track:5t4zQCOjSL3BmJhPlg62Ok,"My Now","Electric War","Little Barrie,Malcolm Catto",2025-04-18,350127,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.548,0.744,7,-9.682,0,0.0421,0.0621,0.825,0.0948,0.829,115.847,4
spotify:track:5w3vHCHkitUnqAOPB3YMlV,"Count Of Four","Electric War","Little Barrie,Malcolm Catto",2025-04-18,365738,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.404,0.71,7,-9.083,1,0.033,0.306,0.77,0.123,0.551,110.173,4
spotify:track:2bzeO3mJmYQzGUcFZQOunR,"Wish I Never Met You","Midwest Kid","Michael Marcagi,Wesley Schultz",2025-04-18,157333,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:05Z,"","Warner Records",0.532,0.56,5,-6.317,1,0.0273,0.516,0.00000127,0.113,0.246,148.468,4
spotify:track:0W56C0wpxGRi8WlzmMkVvd,"Follows You","Midwest Kid","Michael Marcagi",2025-04-18,206549,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:05Z,"","Warner Records",0.534,0.581,2,-6.625,1,0.0352,0.184,0,0.503,0.408,161.974,4
spotify:track:7LifPtana1UZyllQzmECX1,"Midwest Kid","Midwest Kid","Michael Marcagi",2025-04-18,225125,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:05Z,"","Warner Records",0.56,0.908,1,-5.994,0,0.0421,0.00128,0.12,0.122,0.618,147.957,4
spotify:track:7AFoNB5vG4RX59goSxsLCr,"Flyover State","Midwest Kid","Michael Marcagi",2025-04-18,195766,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:05Z,"","Warner Records",0.587,0.624,4,-7.476,1,0.0353,0.235,0.0000159,0.236,0.177,122.907,4
spotify:track:7hGkO0GnAIVWcszr06CNUn,"Stick Around","Midwest Kid","Michael Marcagi",2025-04-18,213478,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:05Z,"","Warner Records",0.344,0.43,2,-8.946,1,0.035,0.428,0.0000065,0.0402,0.244,79.548,4
spotify:track:6gWyv3XFuHd0vuPS9cmit4,"Evil People","MIIEN","MIEN",2025-04-18,265008,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.423,0.924,9,-8.698,1,0.0585,0.0349,0.000702,0.389,0.683,165.107,4
spotify:track:2uPXrQYQdXHvKlxH9QHm5D,"Counterbalance","MIIEN","MIEN",2025-04-18,316947,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.486,0.76,5,-8.216,0,0.0362,0.00171,0.621,0.145,0.356,129.633,4
spotify:track:1VDuTkS923VDAVxgcz0rbC,"Silent Golden","MIIEN","MIEN",2025-04-18,356051,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.412,0.472,5,-10.791,1,0.0362,0.202,0.0464,0.146,0.0447,167.609,4
spotify:track:0Nlvj3svPsiLcM8OySKUse,"Mirror","MIIEN","MIEN",2025-04-18,249438,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.558,0.646,7,-10.338,1,0.0391,0.422,0.00616,0.407,0.53,94.005,4
spotify:track:2PVtElE2q3lnG5PqvrGS5B,"How Could You Run","MIIEN","MIEN",2025-04-18,302036,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.582,0.476,7,-10.798,0,0.0383,0.0191,0.0828,0.115,0.345,134.019,4
spotify:track:0dANAFdxQCNAfnkDZHAX6v,"Empty Sun","MIIEN","MIEN",2025-04-18,235550,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.454,0.733,3,-8.612,0,0.0711,0.000836,0.00599,0.0967,0.546,170.116,4
spotify:track:6Tmj2FFQsYflzeH5VtiV6E,"Tungsten","MIIEN","MIEN",2025-04-18,240971,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.441,0.695,9,-10.412,0,0.0307,0.0617,0.18,0.136,0.776,177.923,4
spotify:track:3zHczw4VQHyPOowKvfHDhu,"Knocking On Your Door","MIIEN","MIEN",2025-04-18,227115,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.233,0.42,0,-16.258,1,0.0421,0.582,0.492,0.0996,0.0816,147.225,3
spotify:track:070CQdacQr5zMHyHivfD4h,"Slipping Away","MIIEN","MIEN",2025-04-18,196151,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.48,0.739,9,-9.227,1,0.0433,0.0527,0.143,0.36,0.406,115.034,4
spotify:track:43QYPgITJP6WnAGHTCKGkl,"Morning Echo","MIIEN","MIEN",2025-04-18,318710,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:26Z,"space rock,psychedelic rock","Fuzz Club",0.469,0.595,2,-10.231,1,0.0422,0.335,0.331,0.0846,0.3,147.973,4
spotify:track:0ySvhw4nsayebsElgINJyU,"Closed Eye Fiction","Heartbreak Hysteria","Sawyer Hill",2025-04-18,196391,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:47Z,"","Sawyer Hill",0.556,0.903,10,-4.945,1,0.047,0.0476,0,0.335,0.577,139.986,4
spotify:track:4yiiRbfHkqhCj0ChW62ASx,"One Shot","Heartbreak Hysteria","Sawyer Hill",2025-04-18,198380,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:47Z,"","Sawyer Hill",0.518,0.893,7,-5.672,0,0.0891,0.0384,0.000101,0.196,0.637,159.888,4
spotify:track:1YozLVdo4s6t5QOnQleOnf,"For The Hell Of It","Heartbreak Hysteria","Sawyer Hill",2025-04-18,190697,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:47Z,"","Sawyer Hill",0.588,0.827,11,-5.358,1,0.057,0.186,0,0.0737,0.586,128.973,4
spotify:track:7rXAx2P4AxJPwPptHpNECV,"Need Me Now","Heartbreak Hysteria","Sawyer Hill",2025-04-18,194626,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:47Z,"","Sawyer Hill",0.556,0.548,1,-7.966,0,0.0308,0.435,0.00000238,0.3,0.585,84.005,4
spotify:track:0VJjqMPnVljE0rDBFqKUMm,"Aiming At My Head","Heartbreak Hysteria","Sawyer Hill",2025-04-18,187964,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:47Z,"","Sawyer Hill",0.55,0.922,9,-4.287,1,0.0616,0.00573,0,0.379,0.549,93.05,4
spotify:track:1g7DvYvA42JQVLRYphbxGz,"Hear From Me","Heartbreak Hysteria","Sawyer Hill",2025-04-18,200941,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:47Z,"","Sawyer Hill",0.639,0.798,0,-4.356,0,0.0258,0.0375,0.00241,0.388,0.735,96.979,4
spotify:track:3TCADnvaBftMuVZMxMNJV3,"High On My Lows","Heartbreak Hysteria","Sawyer Hill",2025-04-18,178548,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:56:47Z,"","Sawyer Hill",0.501,0.89,4,-4.195,0,0.0463,0.0161,0.0000115,0.227,0.332,163.028,4
spotify:track:1Lu1Z3Dr2wZ1EicOv8M2Bq,"Higher","Almost Like You Could","Scrounge",2025-04-18,114426,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.565,0.826,11,-6.476,1,0.103,0.000775,0.0000496,0.122,0.61,164.039,4
spotify:track:6mfxa7o4r0CWwTcuQb3apz,"Pageant Queen","Almost Like You Could","Scrounge",2025-04-18,150973,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.618,0.746,11,-7.828,0,0.0595,0.00598,0.0000763,0.309,0.702,157.985,4
spotify:track:4GRehK0ixDWuLr7NPYq0YU,"UTG","Almost Like You Could","Scrounge",2025-04-18,172360,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.553,0.514,0,-7.828,1,0.0343,0.0434,0,0.157,0.151,165.954,4
spotify:track:4Nf6vB8zje8Vp0gKVX1jwI,"Waste","Almost Like You Could","Scrounge",2025-04-18,154853,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.549,0.633,2,-8.455,1,0.0407,0.0124,0,0.169,0.13,146.222,4
spotify:track:4kmtwBBpAyTVxi9LZdx2YE,"Dreaming","Almost Like You Could","Scrounge",2025-04-18,260532,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.727,0.849,6,-8.038,1,0.0479,0.0233,0.000222,0.147,0.848,142.958,4
spotify:track:35BXGELvxzfH8mufBRe4rv,"Corner Cutting Boredom","Almost Like You Could","Scrounge",2025-04-18,180920,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.728,0.578,7,-9.614,1,0.0526,0.0299,0,0.641,0.572,102.989,4
spotify:track:2A9YCoY31YbZLGDQK5280G,"Melt","Almost Like You Could","Scrounge",2025-04-18,190613,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.519,0.88,9,-7.693,1,0.0937,0.00038,0.0000201,0.371,0.254,136.821,4
spotify:track:5w8AsnlDyEfkX2jyixRId7,"Buzz/Cut","Almost Like You Could","Scrounge",2025-04-18,174360,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.655,0.48,5,-8.54,1,0.0329,0.111,0,0.122,0.229,96.076,3
spotify:track:52f1oYZm3WodUUdYu6tLas,"Rat","Almost Like You Could","Scrounge",2025-04-18,134266,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.632,0.859,11,-7.652,0,0.0232,0.000023,0.000325,0.349,0.2,104.005,4
spotify:track:4p01CmjiytsMWBuKP6WJHx,"Nothing Personal","Almost Like You Could","Scrounge",2025-04-18,207152,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:06Z,"","Ba Da Bing!",0.433,0.162,6,-17.803,0,0.0294,0.863,0.000801,0.119,0.245,95.605,4
spotify:track:66woB26t4sxEGCsSMwtVPV,"Lost In The Moment","The Big Sad","The Pale White",2025-04-18,217257,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.343,0.83,6,-6.158,1,0.0505,0.313,0.424,0.178,0.135,183.055,4
spotify:track:4nZHq3iBZv23Erua3qMpg6,"Final Exit","The Big Sad","The Pale White",2025-04-18,253032,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.419,0.933,5,-4.187,1,0.0713,0.00243,0.0281,0.365,0.305,126.049,4
spotify:track:3yrIeBDPR0A6bcO7bPeIAc,"Woolly Thunder","The Big Sad","The Pale White",2025-04-18,160025,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.543,0.579,6,-5.061,1,0.0578,0.00616,0.00121,0.0222,0.498,121.029,4
spotify:track:5aN1hsVD5dYlN7V9RS8uOD,"I'm Sorry (This Time)","The Big Sad","The Pale White",2025-04-18,203995,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.392,0.785,10,-5.802,1,0.0459,0.00084,0.00000122,0.102,0.276,146.156,4
spotify:track:0259suPHWUkMYPODXS8UKk,"January, Please","The Big Sad","The Pale White",2025-04-18,276961,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.269,0.533,10,-7.427,1,0.0375,0.118,0.000687,0.0929,0.175,99.182,4
spotify:track:0lFUTYhiqBSJW8s8w1AGWM,"Preparing For The Big Sad","The Big Sad","The Pale White",2025-04-18,240690,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.503,0.283,4,-14.702,1,0.0308,0.685,0.306,0.109,0.233,128.195,4
spotify:track:1I4wVzaB2L1jq3c64pKoiy,"There's An Echo","The Big Sad","The Pale White",2025-04-18,240113,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.567,0.718,9,-4.862,1,0.036,0.00129,0.00149,0.109,0.233,122.002,4
spotify:track:3sy7eJZ3dv4Agcg76PsYyq,"Real Again","The Big Sad","The Pale White",2025-04-18,235854,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.4,0.917,5,-4.227,0,0.0433,0.000155,0.367,0.278,0.329,91.095,4
spotify:track:2qqVBC9MKFCcON8mObX2Am,"Trapped In The Vacuum","The Big Sad","The Pale White",2025-04-18,226721,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.38,0.833,8,-4.821,1,0.0507,0.000301,0.000724,0.0265,0.594,159.025,4
spotify:track:1WW0yDxEOxW6Vv7ePOleKI,"Interlude","The Big Sad","The Pale White",2025-04-18,52969,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.231,0.311,0,-20.624,1,0.0387,0.798,0.0445,0.115,0.298,81.523,3
spotify:track:7lbcvm8t7sWPw81uVqMdj0,"Nostradamus","The Big Sad","The Pale White",2025-04-18,162875,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.5,0.914,5,-4.134,1,0.0898,0.000121,0.0112,0.0848,0.432,128.07,4
spotify:track:64iA7T6LgN4jJ33aPfKaC8,"My Abacus","The Big Sad","The Pale White",2025-04-18,190768,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.448,0.78,1,-4.44,1,0.0401,0.00032,0.218,0.393,0.405,128.649,4
spotify:track:1NKDekk9y5rT2q81XFAtmR,"The Big Sad","The Big Sad","The Pale White",2025-04-18,216725,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:27Z,"modern rock","End Of The Wall Recordings",0.444,0.59,4,-7.092,1,0.027,0.209,0.00459,0.112,0.342,157.969,4
spotify:track:1z7VQyzk9aqrWgQa1iaxH9,"Plan A","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,53249,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.578,0.0668,2,-21.135,1,0.0447,0.0644,0.647,0.601,0.037,162.968,4
spotify:track:4ocHQhHyixsHMyZunhH0xC,"Extinctor","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,195170,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.301,0.844,2,-7.021,0,0.0322,0.00000325,0.942,0.422,0.578,162.998,4
spotify:track:7EGJ8igBrDugjuncLdMCc4,"Problem II","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,152469,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.406,0.918,1,-7.45,0,0.0451,0.00000521,0.928,0.348,0.885,156.105,4
spotify:track:38KKCrTYhDCOVKTUh5I73A,"Don't Mind Me","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,137395,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.516,0.7,6,-7.878,1,0.0364,0.000448,0.811,0.0537,0.722,178.062,4
spotify:track:77DVwHwA0LQTM8kxkFBnKd,"William Wilson","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,109360,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.425,0.805,2,-7.764,1,0.0351,0.00000419,0.749,0.336,0.486,91.443,4
spotify:track:14TX8l2TzxepmpAgwKBE3u,"You Wanna Know (I Think I Broke)","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,167412,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.595,0.696,6,-8.557,1,0.0346,0.000526,0.617,0.0632,0.915,162.011,4
spotify:track:004B67C4UkTp5dUk89ucOw,"Merry Go Round","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,177589,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.506,0.755,9,-7.695,0,0.029,0.00000706,0.848,0.123,0.662,90.438,4
spotify:track:3bov4MQrt0z2kwylZiuv5e,"Bugs! Bugs! Bugs!","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,178951,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.567,0.868,11,-7.322,0,0.0341,0.0000788,0.558,0.336,0.342,112.001,4
spotify:track:0XemxhrxzaQSzND4jokUkB,"Clock's Disease","Plastic Bags / Packing Tape","TV Sundaze",2025-04-18,225972,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:57:32Z,"","Howlin' Banana",0.345,0.833,0,-7.259,1,0.0502,0.00000914,0.913,0.866,0.177,116.359,4
spotify:track:5uhzSItR5e7IFMnTkhIRUB,"Casca","Divina Casca","Rachel Reis",2025-04-15,159204,36,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.518,0.875,1,-6.442,1,0.0518,0.0242,0.855,0.162,0.297,199.903,4
spotify:track:0z0p0nFRLvq9TPNWsOKxti,"Alvoroço","Divina Casca","Rachel Reis,BaianaSystem",2025-04-15,155061,36,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb,brazilian pop,axé","Rachel Reis",0.885,0.696,5,-6.035,0,0.0354,0.184,0.000893,0.165,0.773,120.982,4
spotify:track:1RVnli8tN9vzpI3t1PMGTA,"Noite Adentro","Divina Casca","Rachel Reis",2025-04-15,258174,35,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.675,0.557,7,-7.294,0,0.108,0.163,0.00343,0.0901,0.706,180.066,4
spotify:track:1SMWOSUw16OW1IFPIIB3KN,"Jorge Ben","Divina Casca","Rachel Reis",2025-04-15,213446,35,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.782,0.411,5,-9.847,0,0.0531,0.428,0.0000183,0.21,0.744,122.042,4
spotify:track:0KzitSXFZD7gc4pZH053sK,"O Maior Evento da Sua Vida","Divina Casca","Rachel Reis",2025-04-15,198618,34,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.622,0.782,8,-7.305,0,0.0689,0.0393,0.000131,0.1,0.762,160.037,4
spotify:track:1iRV4kmYVuSRwzoNOXk3oA,"Tabuleiro","Divina Casca","Nêssa,Don L,Rincon Sapiência,Rachel Reis",2025-04-15,209442,34,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"pagode baiano,axé,brazilian hip hop,boom bap,brazilian trap,nova mpb","Rachel Reis",0.704,0.629,4,-7.18,0,0.112,0.2,0.0000438,0.145,0.763,80.066,4
spotify:track:6yC7lF1a4lQXI0lYAfY4wt,"Furacão","Divina Casca","Rachel Reis",2025-04-15,234884,33,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.681,0.572,6,-7.129,1,0.0343,0.0363,0.00148,0.212,0.474,132.129,4
spotify:track:6coxvWGg48dGpqEzfw9m5A,"Ensolarada","Divina Casca","Rachel Reis",2025-04-15,175659,32,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.591,0.521,8,-7.846,1,0.0605,0.301,0.0000223,0.119,0.38,165.98,4
spotify:track:1z4311Ws2eT5HSqV5NoYXr,"Caju (Noda)","Divina Casca","Rachel Reis",2025-04-15,167486,33,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.804,0.455,0,-8.714,1,0.0433,0.273,0.000308,0.102,0.76,114.972,4
spotify:track:6Pep2yHNmkMLQ0QG1sGjRm,"Sal da Pele","Divina Casca","Rachel Reis",2025-04-15,184232,32,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.789,0.618,8,-8.548,1,0.0418,0.239,0.0423,0.316,0.85,135.027,4
spotify:track:0qDWM4K9SMnNODlISznc60,"Quando","Divina Casca","Rachel Reis",2025-04-15,166145,31,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.551,0.473,6,-10.458,0,0.0539,0.394,0.0000401,0.0885,0.463,93.105,4
spotify:track:6c3ENbDRDbUffIqsmTBgAL,"Aquele Beijo","Divina Casca","Rachel Reis",2025-04-15,183432,31,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.769,0.52,7,-8.974,0,0.039,0.64,0.00701,0.0874,0.714,120.031,4
spotify:track:1tPNkGufDDVSLV39pL9GRw,"Apavoro","Divina Casca","Rachel Reis,Psirico",2025-04-15,134897,31,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb,pagode baiano,axé,pagode","Rachel Reis",0.724,0.806,8,-5.853,1,0.0493,0.254,0,0.269,0.898,134.854,4
spotify:track:3G2AmZYrlU04tcDxSmxyZl,"Sexy Yemanjá","Divina Casca","Rachel Reis",2025-04-15,252094,31,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.654,0.669,1,-6.789,1,0.101,0.373,0.012,0.106,0.877,171.957,4
spotify:track:3yFfbKYMUUGgCcwqZ7s2tL,"Deixa Molhar","Divina Casca","Rachel Reis",2025-04-15,181090,29,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:00:25Z,"nova mpb","Rachel Reis",0.73,0.657,3,-8.187,0,0.0693,0.0435,0.0000016,0.28,0.589,122.103,4
spotify:track:2iUOOCc4btMIVDRhR5Peqs,"This Little Light of Mine","Sinners (Original Motion Picture Soundtrack)","Miles Caton,DC6 Singers Collective,Pleasant Valley Youth Choir of New Orleans,Sinners Movie",2025-04-18,145240,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.334,0.406,3,-10.661,1,0.0613,0.913,0.0644,0.136,0.134,101.441,4
spotify:track:7dI0Zmn9T4FzrrYYuGJY99,"Flames of Fortune","Sinners (Original Motion Picture Soundtrack)","Don Toliver & Ludwig Göransson,Sinners Movie",2025-04-18,231053,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.619,0.609,0,-7.425,0,0.0285,0.499,0.00142,0.15,0.179,101.969,4
spotify:track:3zbTHbrKVgm24IX4OVlfpi,"Wang Dang Doodle","Sinners (Original Motion Picture Soundtrack)","Cedric Burnside,Sharde Thomas-Malloy,Tierinii Jackson,Sinners Movie",2025-04-18,144080,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"blues,modern blues,classic blues,roots rock,blues rock,country blues","Masterworks",0.691,0.808,11,-5.144,0,0.0623,0.642,0,0.168,0.705,90.007,4
spotify:track:3fg1ripFL0u4F5UVVCdmKQ,"Travelin'","Sinners (Original Motion Picture Soundtrack)","Miles Caton,Sinners Movie",2025-04-18,94626,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.456,0.632,9,-11.623,1,0.0624,0.843,0.563,0.203,0.673,114.827,4
spotify:track:1rV3ouqyWV3WV2ns87fl3P,"Juke","Sinners (Original Motion Picture Soundtrack)","Bobby Rush,Miles Caton,Sinners Movie",2025-04-18,71160,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"blues,soul blues,classic blues,modern blues,philly soul","Masterworks",0.526,0.527,4,-10.306,1,0.168,0.834,0.0165,0.522,0.9,143.826,4
spotify:track:5uonyTM56HgMpHnqMNuZzK,"Séance","Sinners (Original Motion Picture Soundtrack)","Ludwig Göransson,James Blake,Sinners Movie",2025-04-18,248253,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"soundtrack","Masterworks",0.353,0.216,7,-11.477,0,0.0331,0.871,0.0117,0.107,0.119,103.685,3
spotify:track:39SiqHAtZp7H5yDlRVkM4U,"Dangerous","Sinners (Original Motion Picture Soundtrack)","Hailee Steinfeld,Sinners Movie",2025-04-18,213480,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.553,0.609,1,-6.411,0,0.0323,0.442,0,0.0946,0.0831,106.967,4
