Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Primary Artist,Record Label_encoded,is_unknown_genre,Genres_encoded
Not So Bad,If You're Dreaming,Anna Burch,2020-04-03,195733,0,"indie pop, indie, singer-songwriter, indie rock",Polyvinyl Records,0.549,0.563,6.0,-7.638,1.0,0.0272,0.408,0.568,0.116,0.444,77.996,100.0,df_liked,Anna Burch,71.5018328993511,0,67.57773543973325
Don't Know How To Keep Loving You,Crushing,Julia Jacklin,2019-02-22,332986,0,"singer-songwriter, folk, indie folk, indie",Polyvinyl Records,0.589,0.419,5.0,-6.524,0.0,0.0275,0.213,0.000187,0.106,0.154,132.121,100.0,df_liked,Julia Jacklin,71.5018328993511,0,70.70183164990581
Head Alone,Crushing,Julia Jacklin,2019-02-22,178986,0,"singer-songwriter, folk, indie folk, indie",Polyvinyl Records,0.614,0.591,11.0,-5.724,1.0,0.0328,0.0594,1.45e-05,0.183,0.379,114.992,100.0,df_liked,Julia Jacklin,71.5018328993511,0,70.70183164990581
Comics,<|º_º|>,Caravan Palace,2015-10-16,212596,0,"electro swing,swing music,nu jazz",Le Plan Recordings,0.552,0.835,1.0,-5.698,1.0,0.0796,0.000869,0.0285,0.417,0.564,89.999,100.0,df_liked,Caravan Palace,69.76802351028574,0,65.77512095504048
Get You (feat. Kali Uchis),Freudian,"Daniel Caesar,Kali Uchis",2017-08-25,278179,82,"rnb, soul, Neo-Soul, Canadian, alternative rnb",Golden Child Recordings,0.658,0.294,4.0,-8.533,0.0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,100.0,df_liked,Daniel Caesar,72.0935601633407,0,65.27078236769611
Work It Out,Wake UP!,Hazel English,2020-04-24,273127,0,dream pop,Polyvinyl Records,0.437,0.558,7.0,-7.7,1.0,0.0333,0.00578,0.0391,0.0867,0.109,129.916,100.0,df_liked,Hazel English,71.5018328993511,0,65.99005912236863
He War,You Are Free,Cat Power,2003-02-17,209706,35,"slowcore,singer-songwriter",Matador,0.539,0.76,0.0,-8.415,1.0,0.0363,0.885,0.501,0.0862,0.69,170.178,100.0,df_liked,Cat Power,67.8338908103756,0,66.71709010306688
Touch And Go,Here Goes Nothing!,Adam Melchor,2022-10-21,220120,23,"folk, indie pop, singer-songwriter, american",R&R Digital/Warner Records,0.451,0.354,7.0,-12.847,0.0,0.0474,0.909,0.00204,0.0972,0.386,80.257,100.0,df_liked,Adam Melchor,68.04504748605292,0,69.474731805221
Home Maker,Natural Brown Prom Queen,Sudan Archives,2022-09-09,302520,34,alternative r&b,Stones Throw Records,0.766,0.55,1.0,-7.898,1.0,0.0758,0.0142,0.0452,0.123,0.356,106.99,100.0,df_liked,Sudan Archives,66.7776080606694,0,57.67690233409156
Magic,Here Is Everything,The Big Moon,2022-10-14,242529,13,"indie rock, british, indie, female vocalists",Fiction Records,0.611,0.7,11.0,-6.35,1.0,0.0311,0.0698,0.000146,0.097,0.517,158.991,100.0,df_liked,The Big Moon,70.71621795061655,0,68.79158116528242
Quit the Curse,Quit the Curse,Anna Burch,2018-02-02,173379,0,"indie pop, indie, singer-songwriter, indie rock",Polyvinyl Records,0.543,0.676,5.0,-6.374,1.0,0.0243,0.0337,1.23e-06,0.133,0.61,98.886,100.0,df_liked,Anna Burch,71.5018328993511,0,67.57773543973325
What I Want,Quit the Curse,Anna Burch,2018-02-02,261318,0,"indie pop, indie, singer-songwriter, indie rock",Polyvinyl Records,0.488,0.642,4.0,-6.358,1.0,0.0282,0.0346,2.14e-06,0.11,0.427,163.743,100.0,df_liked,Anna Burch,71.5018328993511,0,67.57773543973325
Sway,Drive,Bic Runga,1997-05-06,262493,48,"female vocalists, singer-songwriter, New Zealand, pop, indie",Columbia,0.565,0.429,9.0,-9.196,1.0,0.0261,0.157,0.0,0.13,0.266,95.701,100.0,df_liked,Bic Runga,73.3154889879707,0,65.78392145614083
Belly of the City,I Was Born Swimming,Squirrel Flower,2020-01-31,286186,0,"Lo-Fi, indie folk, folk, dream pop",Polyvinyl Records,0.354,0.0459,4.0,-12.643,1.0,0.0432,0.853,7.54e-06,0.112,0.174,105.569,100.0,df_liked,Squirrel Flower,71.5018328993511,0,70.45383477005815
Harvest Moon,Still Young,"Jeff Rosenstock,Laura Stevenson",2019-11-12,283978,0,"folk punk,power pop",Polyvinyl Records,0.594,0.343,2.0,-11.654,1.0,0.0272,0.229,0.0321,0.175,0.158,119.939,100.0,df_liked,Jeff Rosenstock,71.5018328993511,0,64.43296883563029
Suddenly,Nothing Touches Me,British India,2015-03-13,267225,39,"australian, indie, indie rock, Garage Rock",Liberation Records,0.532,0.828,8.0,-5.081,1.0,0.0422,0.0687,5.78e-05,0.111,0.578,126.811,100.0,df_liked,British India,68.21734508847621,0,66.93445666153573
Oregon Girl,Broom,Someone Still Loves You Boris Yeltsin,2006-10-24,146080,0,"indie, indie pop, indie rock, Lo-Fi",Polyvinyl Records,0.609,0.718,9.0,-6.388,1.0,0.03,0.0463,0.0266,0.0435,0.454,122.404,100.0,df_liked,Someone Still Loves You Boris Yeltsin,71.5018328993511,0,68.43172857886424
What'll We Do,Broom,Someone Still Loves You Boris Yeltsin,2006-10-24,136746,0,"indie, indie pop, indie rock, Lo-Fi",Polyvinyl Records,0.682,0.382,7.0,-9.373,1.0,0.0309,0.543,0.436,0.189,0.312,109.924,100.0,df_liked,Someone Still Loves You Boris Yeltsin,71.5018328993511,0,68.43172857886424
Put a Light On,Heza,Generationals,2013,226933,18,"indie, indie pop, indie rock, jangle pop, New Orleans",Polyvinyl Records,0.688,0.771,1.0,-4.463,1.0,0.0291,0.056,0.000106,0.0561,0.481,100.01,100.0,df_liked,Generationals,71.5018328993511,0,66.89123727391393
Float Forever,In Love (US),Peace,2013-10-01,235453,7,"indie rock, indie, british, hardcore punk",Columbia,0.372,0.383,7.0,-8.661,1.0,0.0321,0.22,2.58e-06,0.142,0.215,79.043,100.0,df_liked,Peace,73.3154889879707,0,68.13539267604443
ROYL,Ungodly Hour,Chloe x Halle,2020-06-03,204826,31,r&b,Parkwood Entertainment/Columbia,0.664,0.69,5.0,-5.585,1.0,0.0294,0.349,1.1e-05,0.152,0.596,149.982,100.0,df_liked,Chloe x Halle,58.22478736886411,0,65.77730256987432
Belle Isle,Quit the Curse,Anna Burch,2018-02-02,217218,0,"indie pop, indie, singer-songwriter, indie rock",Polyvinyl Records,0.616,0.521,9.0,-6.939,1.0,0.0302,0.304,5.09e-06,0.104,0.216,123.941,100.0,df_liked,Anna Burch,71.5018328993511,0,67.57773543973325
Tea-Soaked Letter,Quit the Curse,Anna Burch,2018-02-02,220060,0,"indie pop, indie, singer-songwriter, indie rock",Polyvinyl Records,0.469,0.822,4.0,-6.109,1.0,0.0362,0.00149,0.00544,0.218,0.77,154.557,100.0,df_liked,Anna Burch,71.5018328993511,0,67.57773543973325
Heir Apparent,American Football (LP3),American Football,2019-03-22,353388,0,"midwest emo,math rock,emo",Polyvinyl Records,0.576,0.709,10.0,-6.667,1.0,0.0231,0.000153,0.00206,0.143,0.636,105.985,100.0,df_liked,American Football,71.5018328993511,0,64.41519673477836
Walk With You,Things I Never Said,Oceanator,2020-08-28,260720,0,"indie rock, power pop, alternative rock, indie",Polyvinyl Records,0.568,0.46,6.0,-9.485,0.0,0.028,0.181,0.0172,0.118,0.777,120.896,100.0,df_liked,Oceanator,71.5018328993511,0,66.49447579450653
I Would Find You,Things I Never Said,Oceanator,2020-08-28,357483,0,"indie rock, power pop, alternative rock, indie",Polyvinyl Records,0.727,0.494,1.0,-11.723,1.0,0.0282,0.228,0.487,0.103,0.463,136.002,100.0,df_liked,Oceanator,71.5018328993511,0,66.49447579450653
Hood2Hood,King's Disease III,Nas,2023-04-28,180704,34,"east coast hip hop,hip hop",Mass Appeal,0.665,0.829,1.0,-3.669,1.0,0.183,0.0323,0.0,0.335,0.48,97.191,100.0,df_liked,Nas,67.32955748785254,0,63.93469017695242
Anti-glory,Versions of Modern Performance,Horsegirl,2022-06-03,210640,38,"indie rock, post-punk, Crank wave, noise pop, shoegaze",Matador,0.446,0.878,9.0,-7.164,1.0,0.054,0.0181,0.697,0.0823,0.432,135.462,100.0,df_liked,Horsegirl,67.8338908103756,0,62.611660393320086
Why Am I so Tired,Eye to Eye,Layten Kramer,2022-12-02,211200,0,surf rock,Nice Guys,0.55,0.305,9.0,-11.368,1.0,0.0263,0.165,0.496,0.161,0.364,75.015,100.0,df_liked,Layten Kramer,69.76802351028574,0,67.12531257218421
Pressure In My Chest,Hysteria,Indigo Sparke,2022-10-07,289628,18,indie folk,Sacred Bones Records,0.572,0.453,11.0,-7.15,1.0,0.0273,0.686,1.23e-06,0.138,0.199,89.997,100.0,df_liked,Indigo Sparke,40.74853400536648,0,75.28532969787886
Go Steady,Go Steady,Clara Mann,2022-10-05,236068,9,"folk, bristol, indie folk, singer songwriter",sevenfoursevensix,0.362,0.254,7.0,-11.655,1.0,0.0323,0.952,0.00144,0.169,0.231,95.582,100.0,df_liked,Clara Mann,67.01966201122082,0,68.9379465372418
Gone,OUTOFBODY,Dazy,2022-10-28,224582,2,power pop,Lame-O Records,0.388,0.701,11.0,-4.67,1.0,0.0392,0.00962,6.53e-05,0.139,0.514,110.072,100.0,df_liked,Dazy,63.27533921090477,0,63.74858328249702
Cry,Here Goes Nothing!,Adam Melchor,2022-10-21,229960,18,"folk, indie pop, singer-songwriter, american",R&R Digital/Warner Records,0.606,0.555,10.0,-5.913,1.0,0.0272,0.239,1.05e-05,0.111,0.297,95.955,100.0,df_liked,Adam Melchor,68.04504748605292,0,69.474731805221
Waiting For The Moon To Rise,Fold Your Hands Child You Walk Like a Peasant,Belle and Sebastian,2000-06-06,192973,0,"chamber pop,baroque pop",Matador,0.453,0.572,9.0,-11.157,0.0,0.0296,0.797,0.0264,0.159,0.592,142.714,100.0,df_liked,Belle and Sebastian,67.8338908103756,0,67.90896592917296
Masterpiece,Lucky Nights,Mila Webb,2022-04-15,258293,2,"indie pop, indie rock, female vocalists, 3-5, yandex music",Perpetual Doom,0.385,0.373,2.0,-10.484,1.0,0.0255,0.0218,0.0,0.144,0.205,140.551,100.0,df_liked,Mila Webb,69.76802351028574,0,66.20297551405133
Empties,Choosing,Sophie Jamieson,2022-12-02,149899,4,"singer-songwriter, indie, acoustic, female vocalists",Bella Union,0.492,0.364,9.0,-9.431,1.0,0.0273,0.929,0.000115,0.116,0.308,128.925,100.0,df_liked,Sophie Jamieson,74.57387607078095,0,67.06838041220846
Domino,Manticore,Shovels & Rope,2022-02-18,168242,0,"americana,alt country,bluegrass,roots rock",Dualtone Music Group,0.603,0.663,9.0,-7.357,1.0,0.132,0.0603,1.1e-05,0.0995,0.614,164.045,100.0,df_liked,Shovels & Rope,49.77171932363266,0,64.4835966181633
He Needs Me,Fruit,The A's,2022-07-15,200480,23,"folk, power pop, new wave, indie",Psychic Hotline,0.642,0.091,11.0,-14.084,1.0,0.0607,0.901,0.0,0.182,0.256,83.911,100.0,df_liked,The A's,70.66216469705496,0,66.15656773120605
Compilation Tape,Love Interest,Model Shop,2022-11-25,207973,0,"power pop,jangle pop",Meritorio Records,0.581,0.639,3.0,-8.628,1.0,0.0299,0.559,0.00567,0.105,0.671,124.985,100.0,df_liked,Model Shop,65.32801282379222,0,59.175244007963165
Sunshine Rendezvous,Love Interest,Model Shop,2022-11-25,203226,0,"power pop,jangle pop",Meritorio Records,0.612,0.537,0.0,-7.46,1.0,0.0248,0.619,0.0,0.103,0.463,96.002,100.0,df_liked,Model Shop,65.32801282379222,0,59.175244007963165
Show Me Where It Hurts,Jukebox The Ghost,Jukebox The Ghost,2015-04-07,185813,16,"indie pop, indie, piano rock, indie rock",Cherrytree Records/Kierszenbaum,0.439,0.143,4.0,-13.228,1.0,0.0336,0.829,0.0,0.0783,0.318,107.801,100.0,df_liked,Jukebox The Ghost,75.8144188082286,0,68.00462028470233
Coin-Operated Boy,The Dresden Dolls,The Dresden Dolls,2004-05-27,286413,57,dark cabaret,Roadrunner Records,0.631,0.455,7.0,-8.541,1.0,0.151,0.653,6.48e-05,0.048,0.543,134.772,100.0,df_liked,The Dresden Dolls,79.84534900685716,0,64.43296883563029
Evergreen (You Didn’t Deserve Me At All),Ivory,Omar Apollo,2022-04-08,216680,74,bedroom pop,Warner Records,0.697,0.336,9.0,-10.395,1.0,0.0424,0.598,0.00528,0.107,0.31,82.029,100.0,df_liked,Omar Apollo,73.87216282123428,0,62.40334312928573
Highway Queen,Highway Queen,Nikki Lane,2017-02-17,231813,0,"americana,alt country",New West Records,0.542,0.759,0.0,-6.274,1.0,0.0487,0.0282,1.9e-06,0.134,0.315,88.479,100.0,df_liked,Nikki Lane,65.73195626027564,0,66.47729810363464
Denim & Diamonds,Denim & Diamonds,Nikki Lane,2022-09-23,192471,0,"americana,alt country",New West Records,0.693,0.749,7.0,-4.821,1.0,0.0361,0.0599,0.0,0.346,0.521,109.749,100.0,df_liked,Nikki Lane,65.73195626027564,0,66.47729810363464
Good Enough,Denim & Diamonds,Nikki Lane,2022-09-23,321812,0,"americana,alt country",New West Records,0.512,0.69,4.0,-6.349,1.0,0.0293,0.436,2.37e-05,0.184,0.66,152.063,100.0,df_liked,Nikki Lane,65.73195626027564,0,66.47729810363464
Be Careful,Be Careful,"Madi Diaz,S.G. Goodman,Joy Oladokun",2022-11-07,342272,25,"indie, Nashville, americana, Alt-country, kickasstic",Anti/Epitaph,0.609,0.192,0.0,-8.775,1.0,0.0282,0.745,0.0,0.117,0.193,87.89,100.0,df_liked,Madi Diaz,61.43767443711169,0,66.96097759333942
Sweet Little Girl,No Regular Dog,Kelsey Waldon,2022-08-12,198933,0,"americana,alt country",Oh Boy Records,0.565,0.588,7.0,-7.483,1.0,0.0267,0.141,0.0185,0.114,0.326,91.999,100.0,df_liked,Kelsey Waldon,60.78255827833768,0,66.47729810363464
Runner,Choosing,Sophie Jamieson,2022-12-02,199532,4,"singer-songwriter, indie, acoustic, female vocalists",Bella Union,0.247,0.402,2.0,-8.163,1.0,0.0347,0.936,0.00112,0.144,0.514,126.766,100.0,df_liked,Sophie Jamieson,74.57387607078095,0,67.06838041220846
Fill,Choosing,Sophie Jamieson,2022-12-02,301067,3,"singer-songwriter, indie, acoustic, female vocalists",Bella Union,0.305,0.148,7.0,-10.145,1.0,0.0349,0.962,0.000101,0.111,0.0465,94.09,100.0,df_liked,Sophie Jamieson,74.57387607078095,0,67.06838041220846
A Tear,Heart of Night,The Lostines,2022-12-02,182578,0,"country, americana, USA, countryish",Gar Hole Records,0.554,0.553,7.0,-9.07,1.0,0.0393,0.121,0.0,0.127,0.48,115.581,100.0,df_liked,The Lostines,45.06716006434633,0,63.70769489701104
Heart of Glass,Heart of Night,Nick Shoulders,2022-12-02,269062,0,"alt country,americana,bluegrass",Gar Hole Records,0.444,0.261,7.0,-9.822,1.0,0.041,0.568,0.0,0.0962,0.49,207.683,100.0,df_liked,Nick Shoulders,45.06716006434633,0,61.84060453455687
Tilaa mulle taksi,On tullu mietittyä kuolemaa ja semmosta,ITE EEROLA,2022-08-26,205893,12,"finnish, folk, singer-songwriter, want to see live, finland",1876406 Records DK,0.488,0.496,2.0,-7.08,1.0,0.0283,0.826,0.0,0.0654,0.377,101.322,100.0,df_liked,ITE EEROLA,67.01966201122082,0,66.02241100443257
Face Down In The Moment,The Future,Nathaniel Rateliff & The Night Sweats,2021-11-05,279186,50,"soul, blues rock, rock, USA",Stax,0.52,0.591,6.0,-3.225,1.0,0.0301,0.353,0.00412,0.102,0.359,151.089,100.0,df_liked,Nathaniel Rateliff & The Night Sweats,75.8144188082286,0,62.975309015917276
Track and Field,The Yellow Pack,Wave Chapelle,2021-03-27,165365,0,"trap, Hip-Hop, rap, hiphop",Wave Chapelle Music LLC.,0.751,0.534,10.0,-9.532,0.0,0.229,0.27,0.0,0.0991,0.386,82.004,100.0,df_liked,Wave Chapelle,86.04678008167033,0,66.6047539635608
Cheap Sunglasses,Strangers,"RAC,Matthew Koma",2014-01-01,215133,36,indietronica,Cherrytree Records/Kierszenbaum,0.533,0.676,2.0,-6.788,1.0,0.0395,0.152,0.000765,0.0903,0.404,114.993,100.0,df_liked,RAC,75.8144188082286,0,61.34644134081388
Big Love (with EARTHGANG & MNDR),Here For Now,"Louis The Child,EARTHGANG,MNDR",2020-06-26,167480,41,indietronica,Louis The Child / Interscope,0.669,0.748,8.0,-3.218,1.0,0.106,0.00498,0.0,0.17,0.373,87.012,100.0,df_liked,Louis The Child,74.08687729453064,0,61.34644134081388
Tennis (I Feel OK),Tennis (I Feel OK),Gum Country,2020-05-06,207893,1,"shoegaze, indie, indie rock, canada, Lo-Fi",Gum Country,0.357,0.831,7.0,-4.943,1.0,0.0337,3.85e-06,0.692,0.124,0.436,155.937,100.0,df_liked,Gum Country,72.0935601633407,0,65.46288481343704
Sleepwalkin',Better Oblivion Community Center,"Better Oblivion Community Center,Conor Oberst,Phoebe Bridgers",2019-02-22,192706,41,"folk, indie, indie rock, indie folk",Dead Oceans,0.403,0.828,1.0,-7.514,0.0,0.086,0.00271,1.07e-05,0.301,0.532,119.314,100.0,df_liked,Better Oblivion Community Center,77.24810854748952,0,71.18102147599177
Anniversary,Birthplace,Novo Amor,2018-10-19,283133,37,"folk, indie, acoustic, british, indie folk",AllPoints,0.333,0.315,11.0,-9.795,1.0,0.0314,0.949,0.202,0.202,0.0606,119.958,100.0,df_liked,Novo Amor,77.32601763271431,0,70.93252265444312
We Belong,Strangers,"RAC,Katie Herzig",2014-01-01,388813,26,indietronica,Cherrytree Records/Kierszenbaum,0.437,0.326,0.0,-8.846,1.0,0.028,0.865,0.0415,0.0968,0.187,99.978,100.0,df_liked,RAC,75.8144188082286,0,61.34644134081388
Feels Like Summer,Summer Pack,Childish Gambino,2018-07-11,297404,66,"Hip-Hop, rap, indie, hip hop",Wolf+Rothstein/RCA Records,0.55,0.596,7.0,-8.214,1.0,0.134,0.162,0.00481,0.0805,0.253,165.736,100.0,df_liked,Childish Gambino,59.9040097283941,0,66.43282597798044
405,Strangers,"RAC,YACHT",2014-01-01,244826,19,indietronica,Cherrytree Records/Kierszenbaum,0.739,0.595,0.0,-4.967,1.0,0.0289,0.0323,0.00515,0.093,0.391,120.007,100.0,df_liked,RAC,75.8144188082286,0,61.34644134081388
I Don't Want To Go Home,First Mind,Nick Mulvey,2014-05-12,209200,35,"acoustic, singer-songwriter, british, folk",Fiction,0.62,0.239,0.0,-11.72,1.0,0.035,0.956,0.00377,0.113,0.333,104.595,100.0,df_liked,Nick Mulvey,68.74324481246259,0,68.53320059385634
Orange Sky,Four Songs,Alexi Murdoch,2002-01-01,379520,54,"singer-songwriter, folk, acoustic, indie, Mellow",Alexi Murdoch,0.685,0.15,2.0,-20.543,1.0,0.039,0.797,0.0461,0.1,0.125,124.956,100.0,df_liked,Alexi Murdoch,67.01966201122082,0,67.86270166775819
Somebody To Love - Remastered 2011,A Day At The Races (Deluxe Remastered Version),Queen,1976-12-10,296493,65,"classic rock,rock,glam rock",Hollywood Records,0.497,0.693,8.0,-7.024,1.0,0.0565,0.19,0.0,0.215,0.358,111.539,100.0,df_liked,Queen,74.08687729453064,0,64.77827981780864
When Your Light Goes Out,God First,"Mr Jukes,Lianne La Havas",2017-07-14,283017,17,"alternative r&b,soul,pop soul",Universal-Island Records Ltd.,0.415,0.567,5.0,-7.831,0.0,0.0293,0.109,0.00913,0.133,0.364,89.033,100.0,df_liked,Mr Jukes,64.10308974462042,0,64.0808200122207
I Will Follow You Into The Dark,I Will Follow You Into The Dark,Miya Folick,2019-10-18,233801,38,"singer-songwriter, indie pop, indie, pop",Terrible Records/Interscope Release,0.572,0.354,3.0,-7.971,1.0,0.0292,0.914,0.000545,0.134,0.114,116.908,100.0,df_liked,Miya Folick,67.01966201122082,0,66.36753793336585
Tell Him,The Miseducation of Lauryn Hill,Ms. Lauryn Hill,1998-08-25,280760,61,neo soul,Ruffhouse/Columbia,0.655,0.647,1.0,-9.465,1.0,0.0903,0.19,0.00877,0.0412,0.931,80.077,100.0,df_liked,Ms. Lauryn Hill,77.32601763271431,0,70.09888472548204
Facing West,Dead & Born & Grown,The Staves,2012-11-12,159533,24,indie folk,Atlantic Records UK,0.58,0.0673,4.0,-13.814,1.0,0.0343,0.978,1.19e-05,0.0963,0.185,84.481,100.0,df_liked,The Staves,61.26584069054801,0,75.28532969787886
Wisely & Slow,Dead & Born & Grown,The Staves,2012-11-12,220786,20,indie folk,Atlantic Records UK,0.406,0.151,10.0,-14.021,1.0,0.0521,0.855,1.6e-06,0.126,0.142,130.277,100.0,df_liked,The Staves,61.26584069054801,0,75.28532969787886
Superrich,"Future Perfect, Present Tense",Ten Fé,2019-03-08,322105,34,"indie, indie pop, electronic, british, UK",Some Kinda Love,0.78,0.521,0.0,-7.992,1.0,0.0475,0.0758,0.551,0.132,0.253,114.006,100.0,df_liked,Ten Fé,69.76802351028574,0,68.34869381007272
Caught on the Inside,"Future Perfect, Present Tense",Ten Fé,2019-03-08,406800,28,"indie, indie pop, electronic, british, UK",Some Kinda Love,0.599,0.785,9.0,-5.926,1.0,0.0267,0.00271,0.516,0.0918,0.6,114.019,100.0,df_liked,Ten Fé,69.76802351028574,0,68.34869381007272
Antidote,A Collection of Fleeting Moments and Daydreams,Orion Sun,2020-01-06,169822,61,"alternative r&b,bedroom pop",orion sun,0.645,0.786,1.0,-3.995,1.0,0.188,0.173,0.0,0.137,0.452,81.917,100.0,df_liked,Orion Sun,67.01966201122082,0,64.2923892839481
Can't Take My Eyes Off of You - (I Love You Baby),The Miseducation of Lauryn Hill,Ms. Lauryn Hill,1998-08-25,221466,67,neo soul,Ruffhouse/Columbia,0.747,0.662,1.0,-7.9,0.0,0.0796,0.0118,0.0,0.138,0.63,88.926,100.0,df_liked,Ms. Lauryn Hill,77.32601763271431,0,70.09888472548204
"Every Ghetto, Every City",The Miseducation of Lauryn Hill,Ms. Lauryn Hill,1998-08-25,314706,48,neo soul,Ruffhouse/Columbia,0.613,0.61,5.0,-7.416,1.0,0.364,0.339,0.0,0.0856,0.498,94.957,100.0,df_liked,Ms. Lauryn Hill,77.32601763271431,0,70.09888472548204
Revolution (feat. First Aid Kit),Revolution (feat. First Aid Kit),"Van William,First Aid Kit",2017-07-28,235946,9,"folk pop,indie folk,folk",Fantasy Records,0.442,0.655,11.0,-6.617,1.0,0.0382,0.342,3.96e-06,0.184,0.541,159.964,100.0,df_liked,Van William,72.0935601633407,0,64.77827981780864
Radio,What Now,Sylvan Esso,2017-04-28,212333,48,"electronic, electropop, female vocalists, pop",Loma Vista,0.557,0.895,0.0,-6.547,1.0,0.0329,0.642,0.0186,0.254,0.591,119.993,100.0,df_liked,Sylvan Esso,78.65978130137817,0,63.1120551168562
Ready or Not,The Score (Expanded Edition),"Fugees,Ms. Lauryn Hill,Wyclef Jean,Pras",1996-02-13,226933,69,"east coast hip hop,neo soul",Columbia,0.544,0.428,10.0,-13.392,0.0,0.514,0.245,0.0,0.0899,0.524,89.129,100.0,df_liked,Fugees,73.3154889879707,0,64.43296883563029
Electric Love,Dopamine,BØRNS,2015-10-16,218106,76,"pop, indie pop, synthpop, indie",UMGRI Interscope,0.611,0.797,6.0,-7.627,0.0,0.0533,0.00543,0.00137,0.26,0.518,120.041,100.0,df_liked,BØRNS,74.08687729453064,0,63.23352870575534
Who I Want You to Love,Strange Desire,Bleachers,2014-07-14,290586,29,"indie pop, indie, folk, power pop",RCA Records Label,0.506,0.377,9.0,-12.534,1.0,0.0409,0.786,0.557,0.374,0.239,165.025,100.0,df_liked,Bleachers,71.71520352654287,0,68.45153236060794
I Don't Wanna Be Funny Anymore,No Burden,Lucy Dacus,2016-02-16,163292,50,"indie, singer-songwriter, indie rock, folk",Matador,0.596,0.769,8.0,-8.033,1.0,0.0368,0.126,0.924,0.221,0.334,134.887,100.0,df_liked,Lucy Dacus,67.8338908103756,0,68.64807355136503
i'm not where you are,Any Human Friend,Marika Hackman,2019-08-09,226080,17,"singer-songwriter, british, indie, folk",Sub Pop Records,0.556,0.528,7.0,-8.528,1.0,0.0287,0.0336,0.000137,0.264,0.393,120.988,100.0,df_liked,Marika Hackman,60.2001197214958,0,69.62860777292562
